ID,Date,Hour,Temperature,Humidity,Wind_speed,Visibility,Dew.point.temperature,Solar_Radiation,Rainfall,Snowfall
2298,2018-03-06,17,10.2,27,2.8,1826,-8,1.22,0,0
2299,2018-03-06,18,8.7,28,3.2,2000,-8.8,0.49,0,0
2300,2018-03-06,19,7.1,30,2.7,2000,-9.3,0.02,0,0
2301,2018-03-06,20,6.1,31,2.8,2000,-9.8,0,0,0
2302,2018-03-06,21,5.5,33,3.2,1995,-9.5,0,0,0
2303,2018-03-06,22,4.5,40,1.3,1871,-7.9,0,0,0
2304,2018-03-06,23,3.5,44,0.9,1905,-7.6,0,0,0
2305,2018-03-07,0,2.8,45,1.7,1493,-7.9,0,0,0
2306,2018-03-07,1,2.8,46,2,1709,-7.6,0,0,0
2307,2018-03-07,2,2.6,50,1.3,1962,-6.8,0,0,0
2308,2018-03-07,3,2.7,55,1.5,1989,-5.4,0,0,0
2309,2018-03-07,4,2.6,61,1.7,1998,-4.1,0,0,0
2310,2018-03-07,5,2.5,63,1.3,1987,-3.8,0,0,0
2311,2018-03-07,6,2.4,65,1.8,1989,-3.5,0,0,0
2312,2018-03-07,7,2.2,65,NA,2000,-3.7,0,0,0
2313,2018-03-07,8,2.6,63,1.6,1857,-3.7,0.14,0,0
2314,2018-03-07,9,3.8,58,2,1785,-3.7,0.49,0,0
2315,2018-03-07,10,5.2,52,1.5,1808,-3.8,0.74,0,0
2316,2018-03-07,11,8,43,1.7,1909,-3.8,1.74,0,0
2317,2018-03-07,12,9.6,39,1.8,1982,-3.7,2.09,0,0
2318,2018-03-07,13,9.9,39,1.9,1911,-3.4,1.61,0,0
2319,2018-03-07,14,9.8,38,0.9,1908,-3.8,0.93,0,0
2320,2018-03-07,15,10.2,34,2.3,1919,-4.9,1.19,0,0
2321,2018-03-07,16,10.4,36,3.2,1963,-4,1.02,0,0
2322,2018-03-07,17,10.4,37,1,2000,-3.6,0.67,0,0
2323,2018-03-07,18,9.6,42,2,2000,-2.7,0.14,0,0
2324,2018-03-07,19,8.9,44,2.3,2000,-2.7,0,0,0
2325,2018-03-07,20,8.5,46,1,1977,-2.4,0,0,0
2326,2018-03-07,21,7.9,56,1.4,1975,-0.3,0,0,0
2327,2018-03-07,22,7.2,60,1.4,1928,0,0,0,0
2328,2018-03-07,23,6,79,2,918,2.6,0,0,0
2329,2018-03-08,0,5.2,83,1.5,733,2.5,0,0.5,0
2330,2018-03-08,1,NA,86,0.7,717,2.5,0,0,0
2331,2018-03-08,2,4.2,88,0.9,553,2.3,0,0,0
2332,2018-03-08,3,3.8,90,0.8,448,2.3,0,2,0
2333,2018-03-08,4,3.3,90,1.3,682,1.8,0,0,0
2334,2018-03-08,5,3.1,90,1.2,974,1.6,0,0,0
2335,2018-03-08,6,3.1,89,0.2,903,1.4,0,1.5,0
2336,2018-03-08,7,3,90,0.7,578,1.5,0,0,0
2337,2018-03-08,8,3,94,0.3,444,2.1,0.01,0,0
2338,2018-03-08,9,3.4,90,1.5,386,1.9,0.21,0.5,0
2339,2018-03-08,10,3.6,88,2.6,681,1.7,0.44,0,0
2340,2018-03-08,11,4.5,82,2,1226,1.6,0.73,0,0
2341,2018-03-08,12,5.6,72,3,1700,0.9,0.89,0,0
2342,2018-03-08,13,6.7,65,3.2,1651,0.5,1.76,0,0
2343,2018-03-08,14,7.7,62,2.4,1758,0.8,1.64,0,0
2344,2018-03-08,15,9.2,53,3.3,1896,0.1,2.23,0,0
2345,2018-03-08,16,9.5,56,3.1,994,1.1,1.1,0,0
2346,2018-03-08,17,7.5,64,4.3,538,1.1,0.88,0,0
2347,2018-03-08,18,5.9,68,3.4,543,0.4,0.38,0,0
2348,2018-03-08,19,4.5,72,2.7,529,-0.1,0.03,0,0
2349,2018-03-08,20,3.3,74,2.6,494,-0.8,0,0,0
2350,2018-03-08,21,3.1,74,3.2,465,-1,0,0,0
2351,2018-03-08,22,2.8,74,2.1,469,-1.3,NA,0,0
2352,2018-03-08,23,2.8,73,1.8,468,-1.5,0,0,0
2353,2018-03-09,0,3,72,2.3,473,-1.5,0,0,0
2354,2018-03-09,1,2.8,73,2.6,413,-1.5,0,0,0
2355,2018-03-09,2,2.8,74,1.2,415,-1.3,0,0,0
2356,2018-03-09,3,2.7,75,0.7,417,-1.2,0,0,0
2357,2018-03-09,4,2.5,76,1,403,-1.3,0,0,0
2358,2018-03-09,5,2.5,76,0.7,544,-1.3,0,0,0
2359,2018-03-09,6,2.5,71,1.1,1055,-2.2,0,0,0
2360,2018-03-09,7,1.6,76,0.7,1024,-2.1,0,0,0
2361,2018-03-09,8,1.8,67,0.7,1917,-3.6,0.19,0,0
2362,2018-03-09,9,3.5,60,1.3,1969,-3.5,0.71,0,0
2363,2018-03-09,10,4.8,54,1.3,1921,-3.7,0.78,0,0
2364,2018-03-09,11,5.9,51,0.7,1866,-3.4,0.91,0,0
2365,2018-03-09,12,6.8,51,1,1617,-2.6,1.13,0,0
2366,2018-03-09,13,7.5,44,2,1526,-3.9,1.24,0,0
2367,2018-03-09,14,8,42,1.5,1690,-4.1,1.24,0,0
2368,2018-03-09,15,7.7,51,2.9,670,-1.8,0.94,0,0
2369,2018-03-09,16,9.6,38,1.7,1052,-4,1.71,0,0
2370,2018-03-09,17,8.9,46,1.8,789,-2.1,1,0,0
2371,2018-03-09,18,7,55,2,705,-1.4,0.35,0,0
2372,2018-03-09,19,5.4,60,3.9,990,-1.7,0.02,0,0
2373,2018-03-09,20,4.3,67,1.1,1125,-1.2,NA,0,0
2374,2018-03-09,21,3.5,69,1.4,1177,-1.6,0,0,0
2375,2018-03-09,22,2.9,69,1.2,1179,-2.2,0,0,0
2376,2018-03-09,23,2.5,72,1.5,1071,-2,0,0,0
2377,2018-03-10,0,2.1,74,1.4,970,-2,0,0,0
2378,2018-03-10,1,2,75,1,658,-1.9,0,0,0
2379,2018-03-10,2,1.6,79,0.9,685,-1.6,0,0,0
2380,2018-03-10,3,1.3,80,0.6,705,-1.7,0,0,0
2381,2018-03-10,4,0.9,81,0.6,620,-1.9,0,0,0
2382,2018-03-10,5,0.8,80,0.3,565,-2.2,0,0,0
2383,2018-03-10,6,1.1,78,1.1,538,-2.3,0,0,0
2384,2018-03-10,7,0.9,78,1.1,535,-2.5,0,0,0
2385,2018-03-10,8,1.5,73,1.2,466,-2.8,0.11,0,0
2386,2018-03-10,9,2.7,71,1.3,418,-2,0.3,0,0
2387,2018-03-10,10,3.5,65,2.4,539,-2.4,0.87,0,0
2388,2018-03-10,11,5.7,58,2.3,700,-1.9,2.08,0,0
2389,2018-03-10,12,7.1,50,2.2,909,-2.6,2.47,0,0
2390,2018-03-10,13,8.2,42,3.1,1261,-3.9,2.66,0,0
2391,2018-03-10,14,9.2,38,2.6,1377,-4.4,2.53,0,0
2392,2018-03-10,15,8.1,36,4.7,1964,-6.1,2.23,0,0
2393,2018-03-10,16,8.3,37,3.8,1867,-5.5,1.73,0,0
2394,2018-03-10,17,7.7,46,2.8,1635,-3.2,1.05,0,0
2395,2018-03-10,18,6.2,61,3.2,1411,-0.7,0.4,0,NA
2396,2018-03-10,19,5.3,67,2.6,1314,-0.3,0.02,0,0
2397,2018-03-10,20,5.2,69,1.8,1196,0,0,0,0
2398,2018-03-10,21,5,73,2.2,1173,0.5,0,0,0
2399,2018-03-10,22,5,75,2.2,1084,0.9,0,0,0
2400,2018-03-10,23,5.1,75,1.4,950,1,0,0,0
2401,2018-03-11,0,5.1,77,1.9,718,1.3,0,0,0
2402,2018-03-11,1,4.8,80,1.3,583,1.6,0,0,0
2403,2018-03-11,2,4.7,78,1.5,466,1.1,0,0,0
2404,2018-03-11,3,4.4,80,1.6,393,1.2,0,0,0
2405,2018-03-11,4,4.2,81,1.3,333,1.2,0,0,0
2406,2018-03-11,5,3.9,85,1.6,264,1.6,0,0,0
2407,2018-03-11,6,3.4,85,1.5,234,1.1,0,0,0
2408,2018-03-11,7,2.9,84,1.9,241,0.4,0,0,0
2409,2018-03-11,8,2.8,82,1.2,240,0,0.19,0,0
2410,2018-03-11,9,3.9,77,2,263,0.2,0.65,0,0
2411,2018-03-11,10,5.9,69,2.6,330,0.6,1.43,0,0
2412,2018-03-11,11,7.6,54,1.6,430,-1.1,2.06,0,0
2413,2018-03-11,12,9.2,40,2.6,592,-3.7,2.47,0,0
2414,2018-03-11,13,10.3,31,2.1,885,-6.1,2.67,0,0
2415,2018-03-11,14,11.6,20,2.7,1647,-10.6,2.69,0,0
2416,2018-03-11,15,11.9,26,2.8,1338,-7,2.34,0,0
2417,2018-03-11,16,11.9,25,2.7,1424,-7.5,1.83,0,0
2418,2018-03-11,17,11.1,25,2,1765,-8.2,1.19,0,0
2419,2018-03-11,18,9.4,22,2.9,1995,-11.2,0.55,0,0
2420,2018-03-11,19,7.8,28,1.9,1982,-9.6,0.04,0,0
2421,2018-03-11,20,6.7,32,1.9,1722,-8.8,0,0,0
2422,2018-03-11,21,5.7,34,1,1520,-8.9,0,0,0
2423,2018-03-11,22,5.3,31,2.3,1842,-10.5,0,0,0
2424,2018-03-11,23,4.2,34,1.7,1476,-10.3,0,0,NA
2425,2018-03-12,0,3.5,46,1.1,1040,-7,0,0,0
2426,2018-03-12,1,2.9,51,0.8,1119,-6.2,0,0,0
2427,2018-03-12,2,2.7,46,0.4,1363,-7.7,0,0,0
2428,2018-03-12,3,2.3,48,0.8,1448,-7.6,0,0,0
2429,2018-03-12,4,2.8,52,0.6,1249,-6.1,0,0,0
2430,2018-03-12,5,3.3,53,0.4,1208,-5.3,0,0,0
2431,2018-03-12,6,2.8,57,0.7,920,-4.8,0,0,0
2432,2018-03-12,7,3,53,0.5,1094,-5.6,0,0,0
2433,2018-03-12,8,3.8,47,0.8,1229,-6.5,0.06,0,0
2434,2018-03-12,9,4.8,43,1,1200,-6.7,0.18,0,0
2435,2018-03-12,10,6.6,40,1,1061,-6,0.65,0,0
2436,2018-03-12,11,9.2,33,1.1,892,-6.2,1.54,0,0
2437,2018-03-12,12,11.7,32,1.6,690,-4.4,1.99,0,0
2438,2018-03-12,13,13.6,34,1.8,458,-1.9,2.23,0,0
2439,2018-03-12,14,14.9,34,2.8,403,-0.8,2.22,0,0
2440,2018-03-12,15,15.3,32,2.9,458,-1.3,2.02,0,0
2441,2018-03-12,16,14.5,34,3.1,471,-1.2,1.59,0,0
2442,2018-03-12,17,13.7,38,2.6,436,-0.3,1,0,0
2443,2018-03-12,18,12.2,43,2.8,463,0,0.41,0,0
2444,2018-03-12,19,10.6,47,2,425,-0.2,0.03,0,0
2445,2018-03-12,20,9.4,50,2.1,391,-0.5,0,0,0
2446,2018-03-12,21,8.7,49,1.7,464,-1.4,NA,0,0
2447,2018-03-12,22,7.8,49,0.1,528,-2.2,0,0,0
2448,2018-03-12,23,6.8,56,0.9,497,-1.3,0,0,0
2449,2018-03-13,0,6.4,62,0.7,506,-0.3,0,0,0
2450,2018-03-13,1,5.9,65,1,596,-0.1,0,0,0
2451,2018-03-13,2,5.4,66,0.6,623,-0.4,0,0,0
2452,2018-03-13,3,5.5,62,0.6,722,-1.2,0,0,0
2453,2018-03-13,4,6.2,59,0.8,493,-1.2,0,0,0
2454,2018-03-13,5,6.8,56,0.9,570,-1.3,0,0,0
2455,2018-03-13,6,7,58,0.7,537,-0.7,0,0,0
2456,2018-03-13,7,7.2,56,0.5,545,-1,0,0,0
2457,2018-03-13,8,8,48,0.4,711,-2.3,0.12,0,0
2458,2018-03-13,9,9.4,44,0.3,743,-2.2,0.33,0,0
2459,2018-03-13,10,10.9,40,0.5,714,-2.1,0.55,0,0
2460,2018-03-13,11,12.6,49,1.4,988,2.1,0.84,0,0
2461,2018-03-13,12,NA,47,3.3,1303,4.2,2.44,0,0
2462,2018-03-13,13,17.1,42,3.2,1305,4,2.6,0,0
2463,2018-03-13,14,18.3,43,2.2,1509,5.4,2.43,0,0
2464,2018-03-13,15,18.6,47,3.3,1560,7,2.08,0,0
2465,2018-03-13,16,17.6,53,3.7,1735,7.8,1.4,0,0
2466,2018-03-13,17,16.9,62,3.1,1562,9.5,0.95,0,0
2467,2018-03-13,18,15.7,68,3.3,1473,9.8,0.39,0,0
2468,2018-03-13,19,14.1,77,2,1240,10.1,0.04,0,0
2469,2018-03-13,20,13.9,77,1.5,1010,9.9,0,0,0
2470,2018-03-13,21,13.7,79,2,1035,10.1,0,0,0
2471,2018-03-13,22,13.5,81,2.8,933,10.2,0,0,0
2472,2018-03-13,23,13.4,81,2.6,958,10.1,0,0,0
2473,2018-03-14,0,13.6,79,2.2,862,10,0,0,0
2474,2018-03-14,1,13.7,73,2.2,1182,8.9,0,0,0
2475,2018-03-14,2,13.8,70,1.3,1363,8.4,0,0,0
2476,2018-03-14,3,14,67,2.3,1733,7.9,0,0,0
2477,2018-03-14,4,14,70,1.5,1648,8.6,0,0,0
2478,2018-03-14,5,14.1,69,1.3,1923,8.4,0,0,0
2479,2018-03-14,6,14.1,69,1.6,1882,8.4,0,0,0
2480,2018-03-14,7,14.1,69,1.1,1692,8.4,0,0,0
2481,2018-03-14,8,14.2,67,0.9,1812,8.1,0.06,0,0
2482,2018-03-14,9,14.6,NA,1.2,1768,7.3,0.19,0,0
2483,2018-03-14,10,15.7,58,1.3,1980,7.4,0.69,0,0
2484,2018-03-14,11,17.5,55,2.1,1892,8.3,1.35,0,0
2485,2018-03-14,12,19.9,44,2.7,1874,7.2,2.22,0,0
2486,2018-03-14,13,20.9,44,4.7,1795,8.1,2.66,0,0
2487,2018-03-14,14,21.1,42,4.3,2000,7.6,2.49,0,0
2488,2018-03-14,15,21.7,39,3.3,1979,7.1,2.09,0,0
2489,2018-03-14,16,21.7,41,3.2,2000,7.8,1.91,0,0
2490,2018-03-14,17,20.5,49,3.5,2000,9.4,1.18,0,0
2491,2018-03-14,18,19.2,53,2.4,2000,9.3,0.58,0,0
2492,2018-03-14,19,17.9,54,2.9,2000,8.4,0.04,0,0
2493,2018-03-14,20,17.2,60,2.5,1993,9.3,0,0,0
2494,2018-03-14,21,16.8,67,2,1775,10.6,0,0,0
2495,2018-03-14,22,16.2,71,2,1780,10.9,0,0,0
2496,2018-03-14,23,16.1,69,1.8,1666,10.4,0,0,0
2497,2018-03-15,0,16,69,2.4,1863,10.3,0,0,0
2498,2018-03-15,1,16.3,68,2.1,1859,10.3,0,0,0
2499,2018-03-15,2,16.5,68,1.3,1724,10.5,0,0,0
2500,2018-03-15,3,16.5,69,2.4,1659,10.7,0,0,0
2501,2018-03-15,4,15.1,86,2.1,877,12.7,0,0,0
2502,2018-03-15,5,14.5,94,2,487,13.5,0,0,0
2503,2018-03-15,6,14.4,96,0.7,453,13.7,0,8,0
2504,2018-03-15,7,14.3,97,0.3,189,13.8,0,0,0
2505,2018-03-15,8,14.1,97,1.1,342,13.6,0,0,0
2506,2018-03-15,9,14.1,98,1.1,253,13.7,0.06,17,0
2507,2018-03-15,10,14.2,98,1.2,299,13.8,0.14,0,0
2508,2018-03-15,11,13.9,98,1.4,296,13.5,0.13,0,0
2509,2018-03-15,12,13.3,97,2.9,771,12.8,0.19,2,0
2510,2018-03-15,13,12.7,97,2.6,467,12.2,0.23,0,0
2511,2018-03-15,14,12.1,97,2,177,11.6,0.2,0,0
2512,2018-03-15,15,11.6,97,3.4,117,11.1,0.26,0,0
2513,2018-03-15,16,10.7,98,1.2,196,10.3,0.14,0,0
2514,2018-03-15,17,10.9,98,1.3,222,10.5,0.09,0,0
2515,2018-03-15,18,10.4,98,2.5,116,10,0.03,0,0
2516,2018-03-15,19,10.4,98,2,391,10,0,0,0
2517,2018-03-15,20,10.5,97,1.8,372,10,0,0,0
2518,2018-03-15,21,10.4,96,2.7,499,9.7,0,0,0
2519,2018-03-15,22,9.8,90,3.7,493,8.2,0,0,0
2520,2018-03-15,23,9.3,90,4.1,609,7.7,0,0,0
2521,2018-03-16,0,8.4,86,2.2,2000,6.1,0,0,0
2522,2018-03-16,1,7.2,83,2.1,2000,4.4,0,0,0
2523,2018-03-16,2,6.7,72,2.1,2000,1.9,0,0,0
2524,2018-03-16,3,6.1,67,2.6,2000,0.4,0,0,0
2525,2018-03-16,4,5.7,62,2.4,2000,-1,0,0,0
2526,2018-03-16,5,5.2,60,2,2000,-1.9,0,0,0
2527,2018-03-16,6,4.4,61,1.7,2000,-2.4,0,0,0
2528,2018-03-16,7,3.7,59,2.9,2000,-3.5,0,0,0
2529,2018-03-16,8,3.8,56,2.4,2000,-4.1,0.32,0,0
2530,2018-03-16,9,5.2,51,1.7,2000,-4.1,1.08,0,0
2531,2018-03-16,10,6.7,46,2.2,1936,-4.1,1.79,NA,0
2532,2018-03-16,11,8.2,45,2.4,1992,-3,2.38,0,0
2533,2018-03-16,12,9.4,40,2.6,1913,-3.5,2.78,0,0
2534,2018-03-16,13,10.4,38,2.4,1959,-3.3,2.99,0,0
2535,2018-03-16,14,11,36,1.8,1973,-3.5,2.91,0,0
2536,2018-03-16,15,11.9,32,1.9,1976,-4.3,2.62,0,0
2537,2018-03-16,16,11.6,31,1.4,1999,-4.9,2.11,0,0
2538,2018-03-16,17,11.2,30,1.5,2000,-5.7,1.44,0,0
2539,2018-03-16,18,10,33,1.2,2000,-5.5,0.68,0,0
2540,2018-03-16,19,8.1,36,1.2,2000,-6.1,0.06,0,0
2541,2018-03-16,20,6.7,41,1,2000,-5.6,0,0,0
2542,2018-03-16,21,5.8,43,1.8,2000,-5.8,0,0,0
2543,2018-03-16,22,4.9,46,NA,2000,-5.7,0,0,0
2544,2018-03-16,23,4.2,47,1.3,2000,-6.1,0,0,0
2545,2018-03-17,0,3.7,48,1.6,2000,-6.3,0,0,0
2546,2018-03-17,1,3,52,0.7,2000,-5.9,0,0,0
2547,2018-03-17,2,2.3,56,0.6,2000,-5.5,0,0,0
2548,2018-03-17,3,1.8,59,0.7,2000,-5.3,0,0,NA
2549,2018-03-17,4,1.3,61,0.7,2000,-5.4,0,0,0
2550,2018-03-17,5,1,62,0.9,2000,-5.4,0,0,0
2551,2018-03-17,6,0.8,63,1,2000,-5.4,NA,0,0
2552,2018-03-17,7,0.5,64,0.8,2000,-5.5,0.01,0,0
2553,2018-03-17,8,1.3,57,1,1974,-6.2,0.32,0,0
2554,2018-03-17,9,3.4,49,1.6,1950,-6.3,1.03,0,0
2555,2018-03-17,10,6,43,1,1829,-5.6,1.69,0,0
2556,2018-03-17,11,8,39,1.2,1783,-5.1,2.26,0,0
2557,2018-03-17,12,10,38,1.5,1677,-3.6,2.51,0,0
2558,2018-03-17,13,10.9,32,1.2,1772,-5.1,2.22,0,0
2559,2018-03-17,14,12.1,29,2.3,1734,-5.4,2.26,0,0
2560,2018-03-17,15,13.2,23,2.8,1696,-7.5,2.52,0,0
2561,2018-03-17,16,13.7,28,2.1,1499,-4.5,1.88,0,0
2562,2018-03-17,17,12.1,34,2.5,1240,-3.3,0.81,0,0
2563,2018-03-17,18,10.6,42,2.8,1307,NA,NA,0,0
2564,2018-03-17,19,8.8,49,3.2,1207,-1.3,0.05,0,0
2565,2018-03-17,20,7.9,54,2.3,1005,-0.8,0,0,0
2566,2018-03-17,21,7.4,54,2,1142,-1.3,0,0,0
2567,2018-03-17,22,7,55,2.7,1041,-1.4,0,0,0
2568,2018-03-17,23,6.4,59,1.1,961,-1,0,0,0
2569,2018-03-18,0,5.9,56,1.1,1019,-2.2,NA,0,0
2570,2018-03-18,1,5.7,55,1.4,1043,-2.6,0,0,0
2571,2018-03-18,2,5.5,56,1.2,1067,-2.5,0,0,0
2572,2018-03-18,3,5.5,57,1.1,1079,-2.3,NA,0,0
2573,2018-03-18,4,5.6,55,0.4,1115,-2.7,NA,0,0
2574,2018-03-18,5,5.6,55,1.2,1008,-2.7,0,0,0
2575,2018-03-18,6,5.7,54,1.7,1208,-2.9,0,0,0
2576,2018-03-18,7,5.5,58,1,937,-2.1,0,0,0
2577,2018-03-18,8,5.9,58,1.8,861,-1.7,0.11,0,0
2578,2018-03-18,9,6.3,53,0.5,849,-2.5,0.34,0,0
2579,2018-03-18,10,7.2,53,1.6,709,-1.7,0.45,0,0
2580,2018-03-18,11,NA,49,0.7,718,-1.6,0.76,0,0
2581,2018-03-18,12,9.8,46,1.2,710,-1.2,1.13,0,0
2582,2018-03-18,13,10.6,43,1.3,705,-1.4,1.07,0,0
2583,2018-03-18,14,11,41,1.1,763,-1.7,0.81,0,0
2584,2018-03-18,15,12,37,0.8,879,-2.2,1.09,0,0
2585,2018-03-18,16,12.3,30,1.6,1263,-4.8,0.94,0,0
2586,2018-03-18,17,11.1,42,2.2,765,-1.3,0.34,0,0
2587,2018-03-18,18,10.4,47,NA,824,-0.4,0.14,0,0
2588,2018-03-18,19,10,53,1.7,796,0.8,0.01,0,0
2589,2018-03-18,20,9.2,66,1.1,513,3.1,0,0,0
2590,2018-03-18,21,8.8,72,0.9,501,4,0,0,0
2591,2018-03-18,22,8.1,76,0.8,492,4.1,0,0,0
2592,2018-03-18,23,7.4,80,1.3,471,4.1,0,0,0
2593,2018-03-19,0,7,81,1.1,421,3.9,0,0.5,0
2594,2018-03-19,1,6.7,84,0.8,320,4.1,0,0,0
2595,2018-03-19,2,6.6,86,0.6,416,4.4,0,0,0
2596,2018-03-19,3,6.5,88,0.9,276,4.6,0,0.3,0
2597,2018-03-19,4,6.3,90,1,240,4.7,0,0,0
2598,2018-03-19,5,6.2,89,1.5,338,4.5,0,0,0
2599,2018-03-19,6,6.5,88,1.2,417,4.6,0,0.2,0
2600,2018-03-19,7,6.5,88,1.4,515,4.6,0,0,0
2601,2018-03-19,8,7.3,84,2.2,813,4.7,0.05,0,0
2602,2018-03-19,9,8.2,81,2.7,1273,5.1,0.2,0.5,0
2603,2018-03-19,10,9.1,77,2.7,1587,5.2,0.27,0,0
2604,2018-03-19,11,10.2,65,3.3,2000,3.9,0.57,0,0
2605,2018-03-19,12,10.2,58,3.5,2000,2.2,0.32,0,0
2606,2018-03-19,13,10.1,61,3.7,1504,2.9,0.38,0,0
2607,2018-03-19,14,10.1,59,3.3,2000,2.4,0.57,0,0
2608,2018-03-19,15,9.8,57,3,2000,1.6,NA,NA,0
2609,2018-03-19,16,8.9,63,3,1614,2.2,0.28,0,0
2610,2018-03-19,17,8.5,59,2.7,1927,0.9,0.16,0,0
2611,2018-03-19,18,8.6,55,2.4,1958,0,0.09,0,0
2612,2018-03-19,19,8.4,51,3.3,1977,-1.1,0.01,0,0
2613,2018-03-19,20,8.3,47,3.1,2000,-2.3,0,0,0
2614,2018-03-19,21,8,47,3.3,2000,-2.6,0,0,0
2615,2018-03-19,22,7.6,48,3.1,2000,-2.7,0,0,0
2616,2018-03-19,23,6.9,44,3.3,2000,-4.5,0,NA,0
2617,2018-03-20,0,6.3,42,3.3,2000,-5.6,0,0,0
2618,2018-03-20,1,5.5,42,3.1,2000,-6.4,0,0,0
2619,2018-03-20,2,5.1,44,3.4,2000,-6.1,0,0,0
2620,2018-03-20,3,4.7,44,3.8,2000,-6.5,0,0,0
2621,2018-03-20,4,4.4,44,3.1,2000,-6.8,0,0,0
2622,2018-03-20,5,4.1,42,3.1,2000,-7.6,0,0,0
2623,2018-03-20,6,3.9,43,3.4,2000,-7.5,0,0,0
2624,2018-03-20,7,3.8,44,4.1,2000,-7.3,0.02,0,0
2625,2018-03-20,8,4.3,43,4.2,2000,-7.2,0.37,0,0
2626,2018-03-20,9,5.7,38,3.9,1985,-7.5,0.98,0,0
2627,2018-03-20,10,7.4,35,3.5,1990,-7,1.81,0,0
2628,2018-03-20,11,8.4,34,3.6,1966,-6.5,2.36,0,0
2629,2018-03-20,12,9,33,3.1,1985,-6.4,2.59,0,0
2630,2018-03-20,13,8,37,3.4,2000,-5.8,1.96,0,0
2631,2018-03-20,14,7.3,38,3.4,1997,-6.1,1.6,0,0
2632,2018-03-20,15,6.5,39,3.3,2000,-6.4,1.21,0,0
2633,2018-03-20,16,5.6,42,4.2,2000,-6.3,0.81,0,0
2634,2018-03-20,17,4.9,43,4.3,2000,-6.6,0.42,0,0
2635,2018-03-20,18,4.1,43,3.5,2000,-7.3,0.21,0,0
2636,2018-03-20,19,3.2,45,3.7,2000,-7.6,0.02,0,0
2637,2018-03-20,20,2.7,45,3.3,2000,-8,0,0,0
2638,2018-03-20,21,2.3,40,3.3,2000,-9.9,0,0,0
2639,2018-03-20,22,2,37,2.7,2000,-11.1,0,0,0
2640,2018-03-20,23,1.8,37,2.3,2000,-11.3,0,0,0
2641,2018-03-21,0,1.6,39,2.3,2000,-10.8,0,0,0
2642,2018-03-21,1,1.5,40,2.8,2000,-10.6,0,0,0
2643,2018-03-21,2,1.4,40,2.9,2000,-10.7,0,0,0
2644,2018-03-21,3,1.3,40,2.1,2000,-10.8,0,0,0
2645,2018-03-21,4,1.3,39,2.3,2000,-11.1,0,0,0
2646,2018-03-21,5,1.3,40,2.3,2000,-10.8,0,0,0
2647,2018-03-21,6,1.4,42,1.7,2000,-10.1,0,0,0
2648,2018-03-21,7,1.4,43,1.5,2000,-9.8,0,0,0
2649,2018-03-21,8,1.6,42,1.8,2000,-9.9,0.13,0,0
2650,2018-03-21,9,2.5,40,1.9,2000,-9.7,0.41,0,0
2651,2018-03-21,10,3.6,37,1.3,2000,-9.7,0.83,0,0
2652,2018-03-21,11,4.8,35,2.1,2000,-9.4,1.38,0,0
2653,2018-03-21,12,4.8,51,2.2,1715,-4.5,1.12,0,0
2654,2018-03-21,13,4,64,2,1834,-2.2,0.75,0,0
2655,2018-03-21,14,1.9,89,1.5,102,0.2,0.41,0,0
2656,2018-03-21,15,2.2,85,1.3,2000,0,0.41,0.5,0
2657,2018-03-21,16,2.4,79,1.9,1995,-0.8,0.37,0,0
2658,2018-03-21,17,2.5,78,2,2000,-0.9,0.25,0,0
2659,2018-03-21,18,2,77,1.3,2000,-1.6,0.07,0,0
2660,2018-03-21,19,2,81,0.7,2000,-0.9,0,0,0
2661,2018-03-21,20,1.7,85,1.3,396,-0.5,0,0,0
2662,2018-03-21,21,1.2,92,0.7,1474,0,0,0.5,0
2663,2018-03-21,22,1.2,87,0.9,1802,-0.7,0,0,0
2664,2018-03-21,23,1.5,86,1.2,1495,-0.5,0,0,0
2665,2018-03-22,0,1.6,86,1.7,1141,-0.4,0,0,0
2666,2018-03-22,1,1.6,85,2,952,-0.6,0,0,0
2667,2018-03-22,2,1.5,86,2.5,782,-0.5,0,0,0
2668,2018-03-22,3,1.3,87,1.7,822,-0.6,0,0,0
2669,2018-03-22,4,1.3,87,2.2,937,-0.6,0,0,0
2670,2018-03-22,5,1.1,88,0.9,927,-0.6,0,0,0
2671,2018-03-22,6,0.8,88,1,900,-0.9,0,0,0
2672,2018-03-22,7,0.6,85,1.5,1321,-1.6,0.01,0,0
2673,2018-03-22,8,1.1,79,1.7,1480,-2.1,0.36,0,0
2674,2018-03-22,9,2.5,67,1.3,1472,-3,1.11,0,0
2675,2018-03-22,10,4.9,56,1.9,1480,-3.1,1.76,0,0
2676,2018-03-22,11,6.9,46,2.1,1541,-3.9,2.33,0,0
2677,2018-03-22,12,8.3,36,2.5,1665,-5.9,2.7,0,0
2678,2018-03-22,13,9.9,29,3.2,1641,-7.3,2.91,0,0
2679,2018-03-22,14,11.4,30,3.1,1672,-5.5,2.82,0,0
2680,2018-03-22,15,10.7,34,4.5,1850,-4.5,2.51,0,0
2681,2018-03-22,16,10.3,34,3.8,1850,-4.9,1.93,0,0
2682,2018-03-22,17,9.6,38,3.2,1606,-4,1.35,0,0
2683,2018-03-22,18,7.9,46,3.1,1057,-3,0.58,0,0
2684,2018-03-22,19,6.2,54,1.8,883,-2.4,0.08,NA,0
2685,2018-03-22,20,5.1,56,2,899,-2.9,0,0,0
2686,2018-03-22,21,4.5,62,2,826,-2.1,0,0,0
